Date,ProcessID,DAU,MAU,LLM_Accuracy_Pct,Saved_Hours
2024-08-17,105,33,165,95.02,11.4
2024-08-17,106,24,120,97.54,6.9
2024-08-17,107,50,250,94.27,7.9
2024-08-17,108,46,230,93.89,10.1
2024-08-18,101,65,325,95.81,20.0
2024-08-18,102,47,235,89.91,9.1
2024-08-18,103,47,235,91.51,7.1
2024-08-18,104,54,270,85.38,17.7
2024-08-18,105,37,185,88.84,9.0
2024-08-18,106,57,285,88.39,9.6
2024-08-18,107,52,260,91.77,13.4
2024-08-18,108,66,330,94.69,17.0
2024-08-19,101,85,491,93.35,27.9
2024-08-19,102,195,1038,94.23,61.3
2024-08-19,103,89,483,99.05,27.5
2024-08-19,104,214,905,85.5,73.6
2024-08-19,105,223,1053,96.9,72.3
2024-08-19,106,96,529,90.26,20.8
2024-08-19,107,176,815,98.16,54.7
2024-08-19,108,126,585,94.14,30.1
2024-08-20,101,107,609,93.75,33.9
2024-08-20,102,97,493,96.54,31.6
2024-08-20,103,184,923,94.23,35.5
2024-08-20,104,196,865,90.35,36.5
2024-08-20,105,80,466,94.26,14.2
2024-08-20,106,120,518,99.07,31.3
2024-08-20,107,175,852,94.74,27.0
2024-08-20,108,205,834,95.02,48.7
2024-08-21,101,127,742,88.13,33.7
2024-08-21,102,104,615,96.9,33.3
2024-08-21,103,113,466,88.53,35.5
2024-08-21,104,172,769,83.72,38.7
2024-08-21,105,116,676,93.45,32.3
2024-08-21,106,140,733,96.7,39.9
2024-08-21,107,147,663,94.3,50.3
2024-08-21,108,82,484,93.05,17.1
2024-08-22,101,200,1173,96.89,39.3
2024-08-22,102,121,636,89.64,19.1
2024-08-22,103,188,989,92.2,31.1
2024-08-22,104,139,682,82.47,21.8
2024-08-22,105,177,1001,96.88,48.9
2024-08-22,106,186,878,94.61,54.7
2024-08-22,107,140,583,91.46,36.2
2024-08-22,108,114,483,96.93,22.2
2024-08-23,101,208,901,97.39,60.5
2024-08-23,102,214,994,92.88,66.7
2024-08-23,103,167,688,92.46,32.0
2024-08-23,104,163,835,90.39,50.6
2024-08-23,105,116,656,98.78,20.0
2024-08-23,106,139,732,98.11,39.5
2024-08-23,107,210,938,92.42,37.7
2024-08-23,108,101,519,91.65,22.8
2024-08-24,101,35,175,97.36,7.6
2024-08-24,102,31,155,95.32,9.0
2024-08-24,103,28,140,94.53,7.8
2024-08-24,104,67,335,93.58,18.5
2024-08-24,105,50,250,99.55,14.2
2024-08-24,106,52,260,92.24,15.9
2024-08-24,107,45,225,93.09,8.9
2024-08-24,108,63,315,92.77,17.8
2024-08-25,101,24,120,93.06,5.1
2024-08-25,102,60,300,97.91,20.7
2024-08-25,103,44,220,93.49,9.3
2024-08-25,104,63,315,93.21,13.3
2024-08-25,105,40,200,99.8,6.0
2024-08-25,106,68,340,88.63,14.2
2024-08-25,107,44,220,89.77,10.2
2024-08-25,108,63,315,91.38,9.8
2024-08-26,101,193,990,96.62,45.1
2024-08-26,102,165,832,94.12,40.2
2024-08-26,103,211,1033,89.46,47.6
2024-08-26,104,86,473,84.86,12.9
2024-08-26,105,110,629,95.31,24.3
2024-08-26,106,123,624,98.99,33.1
2024-08-26,107,93,476,88.92,31.6
2024-08-26,108,158,917,92.73,49.3
2024-08-27,101,220,1200,97.06,66.9
2024-08-27,102,92,407,92.81,28.1
2024-08-27,103,193,975,91.01,34.9
2024-08-27,104,109,523,90.88,21.9
2024-08-27,105,118,656,97.76,40.5
2024-08-27,106,93,434,94.03,27.6
2024-08-27,107,210,931,95.52,47.6
2024-08-27,108,144,816,93.94,40.4
2024-08-28,101,140,609,91.48,36.4
2024-08-28,102,195,1165,90.34,52.1
2024-08-28,103,131,661,92.31,26.1
2024-08-28,104,125,590,84.18,42.8
2024-08-28,105,121,665,93.19,20.8
2024-08-28,106,109,608,91.86,27.3
2024-08-28,107,106,515,93.9,36.8
2024-08-28,108,151,738,97.64,30.0
2024-08-29,101,95,418,94.64,19.3
2024-08-29,102,175,985,89.53,39.1
2024-08-29,103,203,837,89.07,64.1
2024-08-29,104,173,709,91.21,38.1
2024-08-29,105,117,534,94.95,31.5
2024-08-29,106,123,652,92.92,32.4
2024-08-29,107,166,829,95.24,54.7
2024-08-29,108,146,626,88.17,40.1
2024-08-30,101,148,600,94.0,46.0
2024-08-30,102,213,1135,93.74,47.0
2024-08-30,103,167,912,95.26,30.7
2024-08-30,104,223,988,85.17,66.9
2024-08-30,105,208,934,88.21,61.2
2024-08-30,106,228,1228,97.43,45.9
2024-08-30,107,91,472,92.36,21.6
2024-08-30,108,197,833,97.29,57.9
2024-08-31,101,34,170,93.36,8.2
2024-08-31,102,27,135,92.68,5.6
2024-08-31,103,62,310,95.49,18.2
2024-08-31,104,25,125,88.79,4.9
2024-08-31,105,68,340,90.28,21.0
2024-08-31,106,41,205,88.53,7.5
2024-08-31,107,33,165,96.72,6.6
2024-08-31,108,24,120,97.79,4.2
2024-09-01,101,66,330,91.2,20.7
2024-09-01,102,39,195,89.4,6.6
2024-09-01,103,28,140,89.67,5.7
2024-09-01,104,36,180,83.74,10.8
2024-09-01,105,29,145,97.5,5.5
2024-09-01,106,26,130,94.94,4.1
2024-09-01,107,41,205,89.77,10.1
2024-09-01,108,62,310,93.2,10.7
2024-09-02,101,99,590,96.38,29.8
2024-09-02,102,177,978,97.22,50.3
2024-09-02,103,210,1210,92.88,57.3
2024-09-02,104,87,408,83.95,17.1
2024-09-02,105,187,1092,94.31,42.9
2024-09-02,106,125,661,89.64,20.4
2024-09-02,107,219,1303,92.42,33.8
2024-09-02,108,209,847,99.78,43.0
2024-09-03,101,150,764,91.32,48.4
2024-09-03,102,186,838,97.59,55.8
2024-09-03,103,111,541,99.12,28.5
2024-09-03,104,199,1152,83.76,39.0
2024-09-03,105,161,895,96.17,38.7
2024-09-03,106,112,464,88.08,28.6
2024-09-03,107,198,1006,99.15,37.5
2024-09-03,108,132,545,92.62,23.6
2024-09-04,101,200,943,89.66,35.4
2024-09-04,102,86,416,88.23,29.9
2024-09-04,103,222,979,89.22,47.2
2024-09-04,104,159,759,86.11,24.5
2024-09-04,105,82,379,95.02,17.8
2024-09-04,106,126,659,98.4,31.5
2024-09-04,107,129,739,91.59,31.1
2024-09-04,108,112,638,99.09,37.6
2024-09-05,101,95,406,88.06,14.4
2024-09-05,102,94,472,93.71,25.5
2024-09-05,103,210,1232,90.86,43.0
2024-09-05,104,137,770,84.19,36.8
2024-09-05,105,222,1196,90.06,71.2
2024-09-05,106,125,725,95.5,25.3
2024-09-05,107,109,569,92.84,26.0
2024-09-05,108,128,547,92.68,37.1
2024-09-06,101,161,776,97.98,30.1
2024-09-06,102,153,670,96.7,52.2
2024-09-06,103,174,873,95.65,39.8
2024-09-06,104,192,1011,89.72,44.4
2024-09-06,105,112,661,91.51,22.3
2024-09-06,106,139,772,94.69,48.5
2024-09-06,107,220,1095,95.38,36.1
2024-09-06,108,176,822,92.39,50.2
2024-09-07,101,52,260,92.68,15.4
2024-09-07,102,36,180,88.15,10.9
2024-09-07,103,68,340,89.83,19.6
2024-09-07,104,68,340,89.69,18.6
2024-09-07,105,25,125,99.22,6.5
2024-09-07,106,38,190,98.46,6.0
2024-09-07,107,24,120,97.33,7.3
2024-09-07,108,48,240,98.68,7.7
2024-09-08,101,24,120,89.3,5.8
2024-09-08,102,65,325,93.33,11.0
2024-09-08,103,67,335,88.8,19.8
2024-09-08,104,53,265,92.12,17.0
2024-09-08,105,66,330,91.82,13.4
2024-09-08,106,39,195,89.94,13.1
2024-09-08,107,57,285,91.23,17.6
2024-09-08,108,66,330,93.92,17.8
2024-09-09,101,112,606,90.17,19.4
2024-09-09,102,229,1288,98.1,42.1
2024-09-09,103,151,641,94.03,23.2
2024-09-09,104,155,848,87.46,53.8
2024-09-09,105,90,439,88.54,20.0
2024-09-09,106,168,795,96.51,37.6
2024-09-09,107,229,1024,90.63,62.2
2024-09-09,108,97,394,95.23,33.0
2024-09-10,101,85,422,93.57,23.7
2024-09-10,102,173,937,93.29,31.8
2024-09-10,103,149,776,91.94,37.6
2024-09-10,104,223,1096,82.2,41.2
2024-09-10,105,125,705,91.32,31.8
2024-09-10,106,191,864,92.3,34.1
2024-09-10,107,176,731,96.57,38.6
2024-09-10,108,86,482,91.36,25.3
2024-09-11,101,97,434,94.82,33.7
2024-09-11,102,83,345,98.88,20.6
2024-09-11,103,183,767,98.2,34.0
2024-09-11,104,96,485,88.17,25.3
2024-09-11,105,110,582,98.44,24.9
2024-09-11,106,228,1223,89.02,62.8
2024-09-11,107,108,639,93.64,21.7
2024-09-11,108,190,984,99.53,34.5
2024-09-12,101,182,913,90.17,31.8
2024-09-12,102,159,727,98.78,35.3
2024-09-12,103,181,1012,95.64,58.8
2024-09-12,104,91,457,83.89,20.9
2024-09-12,105,110,515,89.82,29.3
2024-09-12,106,80,351,90.34,27.8
2024-09-12,107,94,538,94.38,19.5
2024-09-12,108,115,538,91.89,22.8
2024-09-13,101,145,841,91.65,27.2
2024-09-13,102,142,664,94.12,45.5
2024-09-13,103,112,569,95.31,27.6
2024-09-13,104,146,804,86.82,31.9
2024-09-13,105,203,1087,93.37,44.0
2024-09-13,106,207,1088,97.38,59.9
2024-09-13,107,160,929,99.25,47.3
2024-09-13,108,224,952,92.4,66.7
2024-09-14,101,41,205,98.19,8.6
2024-09-14,102,64,320,89.4,13.8
2024-09-14,103,26,130,92.42,7.2
2024-09-14,104,47,235,91.16,14.0
2024-09-14,105,48,240,92.16,12.9
2024-09-14,106,51,255,97.28,12.7
2024-09-14,107,63,315,97.14,14.5
2024-09-14,108,31,155,91.08,5.3
2024-09-15,101,42,210,91.4,7.9
2024-09-15,102,68,340,94.61,21.2
2024-09-15,103,25,125,88.16,5.5
2024-09-15,104,27,135,88.36,7.7
2024-09-15,105,38,190,93.11,5.8
2024-09-15,106,39,195,97.81,11.5
2024-09-15,107,37,185,90.07,7.2
2024-09-15,108,66,330,98.69,16.1
2024-09-16,101,228,1354,89.52,42.2
2024-09-16,102,146,714,95.27,31.2
2024-09-16,103,127,648,90.09,35.1
2024-09-16,104,206,917,93.49,49.8
2024-09-16,105,157,849,91.38,31.9
2024-09-16,106,91,529,97.68,31.4
2024-09-16,107,148,690,88.34,35.5
2024-09-16,108,125,712,90.74,39.2
2024-09-17,101,92,489,94.56,18.8
2024-09-17,102,192,1042,90.59,35.6
2024-09-17,103,113,534,92.48,33.7
2024-09-17,104,203,816,87.66,47.9
2024-09-17,105,159,653,93.11,48.9
2024-09-17,106,155,886,88.11,53.2
2024-09-17,107,81,463,88.09,13.0
2024-09-17,108,83,435,98.45,22.9
2024-09-18,101,165,926,98.98,32.6
2024-09-18,102,135,688,96.34,31.2
2024-09-18,103,129,759,89.98,26.9
2024-09-18,104,162,872,92.64,43.0
2024-09-18,105,164,824,92.83,26.1
2024-09-18,106,209,1234,91.32,61.9
2024-09-18,107,141,630,91.12,35.0
2024-09-18,108,151,834,97.4,50.5
2024-09-19,101,186,804,91.97,61.9
2024-09-19,102,218,1212,97.15,48.1
2024-09-19,103,138,622,94.32,46.7
2024-09-19,104,126,675,83.26,40.9
2024-09-19,105,126,601,88.68,28.5
2024-09-19,106,173,997,89.05,37.6
2024-09-19,107,220,1053,93.1,58.5
2024-09-19,108,148,641,88.22,40.3
2024-09-20,101,102,415,91.28,29.4
2024-09-20,102,107,538,98.92,18.5
2024-09-20,103,184,1049,97.22,37.3
2024-09-20,104,110,508,89.77,17.8
2024-09-20,105,80,456,96.98,20.3
2024-09-20,106,98,397,88.69,27.9
2024-09-20,107,103,508,99.48,33.6
2024-09-20,108,224,1062,95.35,59.4
2024-09-21,101,67,335,91.65,15.5
2024-09-21,102,67,335,99.79,11.9
2024-09-21,103,56,280,94.32,9.2
2024-09-21,104,66,330,88.84,19.2
2024-09-21,105,30,150,99.0,5.2
2024-09-21,106,49,245,88.37,10.0
2024-09-21,107,36,180,88.59,8.9
2024-09-21,108,24,120,97.48,7.6
2024-09-22,101,50,250,99.34,8.6
2024-09-22,102,39,195,95.63,6.4
2024-09-22,103,54,270,92.36,13.0
2024-09-22,104,54,270,88.47,10.1
2024-09-22,105,38,190,88.54,6.3
2024-09-22,106,67,335,96.61,12.6
2024-09-22,107,33,165,98.13,9.6
2024-09-22,108,67,335,92.69,18.1
2024-09-23,101,90,486,96.82,26.0
2024-09-23,102,104,465,90.25,28.3
2024-09-23,103,91,481,92.79,22.2
2024-09-23,104,200,1173,86.01,68.7
2024-09-23,105,120,618,90.13,33.9
2024-09-23,106,146,740,88.29,29.3
2024-09-23,107,214,1236,91.92,34.8
2024-09-23,108,162,736,99.64,46.1
2024-09-24,101,171,838,97.18,54.5
2024-09-24,102,221,1108,95.45,64.1
2024-09-24,103,186,1045,99.31,45.2
2024-09-24,104,211,1051,88.63,40.2
2024-09-24,105,137,646,99.38,47.8
2024-09-24,106,183,763,91.96,62.0
2024-09-24,107,197,1147,94.81,48.5
2024-09-24,108,134,760,96.87,21.7
2024-09-25,101,172,879,96.14,30.5
2024-09-25,102,119,695,96.52,35.4
2024-09-25,103,127,598,97.13,43.9
2024-09-25,104,101,593,92.43,32.7
2024-09-25,105,98,417,91.16,32.7
2024-09-25,106,106,526,92.46,21.9
2024-09-25,107,174,933,98.85,54.8
2024-09-25,108,146,850,92.15,44.3
2024-09-26,101,228,962,99.56,60.4
2024-09-26,102,135,768,99.76,46.8
2024-09-26,103,112,455,99.32,23.0
2024-09-26,104,108,448,88.96,19.2
2024-09-26,105,188,894,95.41,32.4
2024-09-26,106,80,386,89.9,20.1
2024-09-26,107,142,607,98.58,47.2
2024-09-26,108,106,513,98.89,31.3
2024-09-27,101,184,764,94.93,51.2
2024-09-27,102,97,578,92.84,24.6
2024-09-27,103,86,515,93.56,25.3
2024-09-27,104,112,544,86.92,28.1
2024-09-27,105,151,830,98.4,49.3
2024-09-27,106,183,1092,89.13,39.7
2024-09-27,107,181,987,91.63,29.1
2024-09-27,108,108,548,96.45,23.1
2024-09-28,101,67,335,88.21,16.0
2024-09-28,102,44,220,93.15,8.1
2024-09-28,103,39,195,93.14,11.4
2024-09-28,104,27,135,91.36,7.7
2024-09-28,105,37,185,97.66,11.3
2024-09-28,106,48,240,95.63,16.5
2024-09-28,107,46,230,94.77,8.8
2024-09-28,108,64,320,89.68,10.5
2024-09-29,101,57,285,90.13,9.5
2024-09-29,102,44,220,97.74,13.6
2024-09-29,103,35,175,97.48,11.7
2024-09-29,104,24,120,93.86,6.5
2024-09-29,105,30,150,88.78,9.0
2024-09-29,106,60,300,93.22,10.5
2024-09-29,107,41,205,95.98,8.0
2024-09-29,108,54,270,93.59,14.9
2024-09-30,101,198,1092,95.98,47.5
2024-09-30,102,115,485,93.46,32.4
2024-09-30,103,186,760,91.82,49.2
2024-09-30,104,155,680,86.38,29.9
2024-09-30,105,129,688,97.51,25.2
2024-09-30,106,194,902,95.3,31.1
2024-09-30,107,164,886,92.38,46.6
2024-09-30,108,187,1066,90.05,46.2
2024-10-01,101,129,610,89.75,28.4
2024-10-01,102,143,799,99.7,22.2
2024-10-01,103,83,375,88.79,12.7
2024-10-01,104,219,940,85.78,58.8
2024-10-01,105,110,444,89.15,22.9
2024-10-01,106,214,1174,91.98,34.9
2024-10-01,107,109,533,99.38,32.1
2024-10-01,108,218,1074,97.89,37.0
2024-10-02,101,219,1064,96.56,57.4
2024-10-02,102,112,543,90.09,27.4
2024-10-02,103,218,1116,89.5,74.1
2024-10-02,104,121,639,83.86,28.2
2024-10-02,105,84,465,90.61,13.6
2024-10-02,106,178,765,92.12,28.2
2024-10-02,107,118,696,89.63,29.8
2024-10-02,108,145,828,94.57,23.1
2024-10-03,101,124,701,89.57,41.5
2024-10-03,102,136,645,93.49,43.1
2024-10-03,103,109,453,95.96,16.7
2024-10-03,104,226,1153,91.74,57.9
2024-10-03,105,85,381,89.01,21.8
2024-10-03,106,105,528,96.8,22.0
2024-10-03,107,129,737,93.57,24.9
2024-10-03,108,203,1122,92.7,56.8
2024-10-04,101,155,720,97.49,33.8
2024-10-04,102,189,1050,90.84,38.1
2024-10-04,103,138,796,90.74,23.1
2024-10-04,104,163,873,91.35,40.8
2024-10-04,105,117,569,92.62,40.0
2024-10-04,106,143,851,90.42,24.6
2024-10-04,107,124,670,97.65,27.1
2024-10-04,108,88,440,98.17,26.4
2024-10-05,101,56,280,96.01,13.3
2024-10-05,102,35,175,98.58,10.7
2024-10-05,103,31,155,88.75,8.5
2024-10-05,104,27,135,88.05,4.9
2024-10-05,105,62,310,88.14,17.1
2024-10-05,106,28,140,89.25,6.0
2024-10-05,107,66,330,89.35,19.8
2024-10-05,108,60,300,89.83,9.7
2024-10-06,101,57,285,96.45,15.8
2024-10-06,102,58,290,93.64,12.2
2024-10-06,103,50,250,90.61,14.8
2024-10-06,104,65,325,89.79,10.5
2024-10-06,105,55,275,94.73,8.4
2024-10-06,106,53,265,88.16,15.8
2024-10-06,107,41,205,91.71,13.7
2024-10-06,108,68,340,90.66,16.4
2024-10-07,101,107,436,91.08,22.7
2024-10-07,102,177,711,97.5,46.8
2024-10-07,103,160,828,88.66,25.6
2024-10-07,104,178,821,86.46,29.6
2024-10-07,105,209,1240,99.3,72.5
2024-10-07,106,175,967,88.15,27.3
2024-10-07,107,219,1186,99.46,57.9
2024-10-07,108,188,976,96.17,36.5
2024-10-08,101,174,1012,93.17,29.4
2024-10-08,102,224,955,99.19,67.2
2024-10-08,103,198,1005,94.05,33.7
2024-10-08,104,159,753,89.28,38.2
2024-10-08,105,138,626,97.1,25.8
2024-10-08,106,177,793,96.54,31.6
2024-10-08,107,102,498,90.29,24.5
2024-10-08,108,149,762,95.9,24.2
2024-10-09,101,100,437,90.68,28.2
2024-10-09,102,129,644,89.53,40.1
2024-10-09,103,171,1013,91.15,36.4
2024-10-09,104,164,842,83.3,36.8
2024-10-09,105,152,838,99.06,41.1
2024-10-09,106,216,1051,98.77,57.3
2024-10-09,107,117,553,95.48,28.5
2024-10-09,108,179,858,99.79,58.4
2024-10-10,101,100,558,88.33,31.2
2024-10-10,102,116,534,97.21,27.9
2024-10-10,103,132,791,95.93,26.7
2024-10-10,104,141,709,92.67,49.1
2024-10-10,105,93,495,99.52,21.9
2024-10-10,106,150,711,96.73,34.7
2024-10-10,107,216,956,92.82,74.8
2024-10-10,108,125,522,92.89,32.4
2024-10-11,101,96,537,93.81,29.9
2024-10-11,102,188,900,90.77,41.1
2024-10-11,103,197,969,99.37,41.9
2024-10-11,104,98,436,84.29,24.9
2024-10-11,105,221,902,99.66,39.6
2024-10-11,106,126,587,96.48,31.8
2024-10-11,107,155,873,99.74,32.0
2024-10-11,108,225,1250,99.46,56.2
2024-10-12,101,56,280,96.42,11.4
2024-10-12,102,63,315,93.21,20.2
2024-10-12,103,66,330,90.27,13.1
2024-10-12,104,26,130,88.08,6.4
2024-10-12,105,43,215,98.85,11.2
2024-10-12,106,42,210,95.02,12.0
2024-10-12,107,50,250,98.77,14.8
2024-10-12,108,58,290,89.39,13.0
2024-10-13,101,36,180,97.69,11.4
2024-10-13,102,63,315,97.01,17.7
2024-10-13,103,36,180,89.78,7.8
2024-10-13,104,61,305,90.7,11.1
2024-10-13,105,36,180,94.99,9.9
2024-10-13,106,27,135,91.75,5.8
2024-10-13,107,40,200,95.63,6.4
2024-10-13,108,57,285,91.19,12.9
2024-10-14,101,219,1203,90.25,39.8
2024-10-14,102,223,1220,94.52,48.0
2024-10-14,103,87,358,88.14,25.2
2024-10-14,104,93,502,86.65,23.2
2024-10-14,105,128,514,92.71,34.2
2024-10-14,106,218,1274,90.47,59.1
2024-10-14,107,193,870,93.52,57.2
2024-10-14,108,170,1002,94.46,35.9
2024-10-15,101,179,939,93.23,44.3
2024-10-15,102,155,847,89.32,29.8
2024-10-15,103,109,594,98.89,23.0
2024-10-15,104,222,1083,85.89,47.1
2024-10-15,105,157,825,93.73,49.5
2024-10-15,106,119,482,88.79,27.0
2024-10-15,107,225,1274,93.83,44.8
2024-10-15,108,82,364,97.7,26.2
2024-10-16,101,143,646,99.38,43.7
2024-10-16,102,94,457,95.38,14.6
2024-10-16,103,220,1143,99.44,41.4
2024-10-16,104,173,873,82.43,27.0
2024-10-16,105,80,406,95.27,28.0
2024-10-16,106,193,1145,92.15,67.2
2024-10-16,107,155,824,91.32,46.9
2024-10-16,108,220,1215,93.23,70.6
2024-10-17,101,144,783,95.35,24.2
2024-10-17,102,108,597,99.79,17.4
2024-10-17,103,144,789,98.97,22.4
2024-10-17,104,101,497,86.77,32.6
2024-10-17,105,123,628,90.83,36.8
2024-10-17,106,189,1012,98.14,48.6
2024-10-17,107,154,721,97.72,52.9
2024-10-17,108,176,736,88.67,39.2
2024-10-18,101,116,481,96.49,29.8
2024-10-18,102,164,771,92.01,49.5
2024-10-18,103,183,1024,99.68,57.0
2024-10-18,104,209,956,82.37,35.3
2024-10-18,105,141,706,98.09,45.5
2024-10-18,106,131,714,91.97,44.6
2024-10-18,107,197,897,98.91,44.8
2024-10-18,108,177,975,99.03,52.9
2024-10-19,101,49,245,94.69,16.3
2024-10-19,102,24,120,97.01,3.8
2024-10-19,103,62,310,99.33,16.9
2024-10-19,104,34,170,91.26,6.6
2024-10-19,105,48,240,97.19,8.4
2024-10-19,106,36,180,95.85,5.5
2024-10-19,107,38,190,88.37,8.1
2024-10-19,108,53,265,98.52,16.3
2024-10-20,101,50,250,96.41,7.9
2024-10-20,102,67,335,98.04,18.0
2024-10-20,103,61,305,97.4,20.8
2024-10-20,104,55,275,85.75,16.5
2024-10-20,105,50,250,93.37,16.2
2024-10-20,106,37,185,97.79,6.7
2024-10-20,107,40,200,89.19,11.9
2024-10-20,108,56,280,95.74,10.0
2024-10-21,101,155,926,93.16,41.7
2024-10-21,102,135,738,99.52,23.4
2024-10-21,103,215,914,88.96,40.5
2024-10-21,104,155,923,88.14,49.0
2024-10-21,105,221,919,90.25,71.7
2024-10-21,106,211,1260,91.05,34.0
2024-10-21,107,209,1040,94.83,68.8
2024-10-21,108,205,1021,89.02,41.5
2024-10-22,101,172,765,89.26,58.6
2024-10-22,102,195,1130,96.06,53.4
2024-10-22,103,88,417,91.15,14.4
2024-10-22,104,147,679,90.49,43.3
2024-10-22,105,100,508,98.78,15.8
2024-10-22,106,214,920,90.92,65.2
2024-10-22,107,124,542,92.27,18.8
2024-10-22,108,140,777,95.5,48.5
2024-10-23,101,99,449,96.7,28.2
2024-10-23,102,121,593,92.58,37.1
2024-10-23,103,116,630,91.0,39.4
2024-10-23,104,132,680,82.7,23.8
2024-10-23,105,127,584,94.85,34.3
2024-10-23,106,122,510,93.21,18.9
2024-10-23,107,190,1025,89.07,62.3
2024-10-23,108,114,595,95.93,32.4
2024-10-24,101,111,576,98.77,24.5
2024-10-24,102,150,851,96.53,33.0
2024-10-24,103,165,690,91.64,40.0
2024-10-24,104,198,1024,86.46,56.2
2024-10-24,105,177,912,89.35,43.4
2024-10-24,106,187,931,97.31,46.5
2024-10-24,107,105,512,97.77,32.1
2024-10-24,108,121,543,93.13,34.0
2024-10-25,101,101,552,96.21,26.1
2024-10-25,102,137,770,93.89,47.8
2024-10-25,103,169,698,96.12,26.9
2024-10-25,104,190,833,89.14,57.2
2024-10-25,105,146,764,92.9,48.8
2024-10-25,106,95,514,90.6,28.7
2024-10-25,107,213,1237,88.4,51.0
2024-10-25,108,168,825,88.0,42.2
2024-10-26,101,33,165,99.73,5.3
2024-10-26,102,34,170,95.67,6.2
2024-10-26,103,43,215,99.55,7.6
2024-10-26,104,51,255,90.29,10.3
2024-10-26,105,29,145,89.6,7.4
2024-10-26,106,50,250,92.63,16.0
2024-10-26,107,41,205,98.19,11.9
2024-10-26,108,30,150,90.28,7.0
2024-10-27,101,34,170,88.26,6.5
2024-10-27,102,49,245,92.61,17.0
2024-10-27,103,54,270,90.95,15.5
2024-10-27,104,51,255,85.25,10.1
2024-10-27,105,49,245,95.66,14.3
2024-10-27,106,67,335,91.34,17.1
2024-10-27,107,24,120,92.45,6.8
2024-10-27,108,56,280,90.64,19.2
2024-10-28,101,86,360,92.64,13.2
2024-10-28,102,126,736,97.64,36.4
2024-10-28,103,117,521,91.09,26.6
2024-10-28,104,218,1042,88.63,66.5
2024-10-28,105,128,731,89.87,41.3
2024-10-28,106,188,874,88.88,61.5
2024-10-28,107,160,760,88.92,24.4
2024-10-28,108,189,780,95.23,46.5
2024-10-29,101,225,973,96.77,75.0
2024-10-29,102,121,722,88.18,30.4
2024-10-29,103,147,782,99.24,35.3
2024-10-29,104,213,1127,87.68,34.1
2024-10-29,105,123,547,99.28,37.5
2024-10-29,106,226,985,94.07,56.7
2024-10-29,107,212,1264,99.26,73.1
2024-10-29,108,229,919,96.82,46.8
2024-10-30,101,161,959,88.47,42.4
2024-10-30,102,82,347,98.9,22.6
2024-10-30,103,94,544,93.33,15.0
2024-10-30,104,83,440,88.19,17.0
2024-10-30,105,115,487,89.98,27.5
2024-10-30,106,222,929,98.82,54.9
2024-10-30,107,86,505,89.28,14.6
2024-10-30,108,158,839,89.97,55.0
2024-10-31,101,193,924,98.94,49.4
2024-10-31,102,181,1048,97.43,54.3
2024-10-31,103,186,1041,89.64,36.2
2024-10-31,104,220,996,89.94,59.8
2024-10-31,105,126,587,92.85,38.3
2024-10-31,106,91,472,92.07,22.0
2024-10-31,107,189,889,88.34,65.5
2024-10-31,108,115,688,96.96,26.6
2024-11-01,101,170,809,92.28,41.3
2024-11-01,102,121,527,94.62,38.5
2024-11-01,103,162,903,97.8,46.3
2024-11-01,104,129,701,92.76,23.2
2024-11-01,105,150,894,91.53,29.7
2024-11-01,106,207,1205,92.91,70.0
2024-11-01,107,216,1130,91.28,34.6
2024-11-01,108,104,495,94.58,35.2
2024-11-02,101,41,205,96.12,10.7
2024-11-02,102,29,145,99.68,7.2
2024-11-02,103,66,330,94.54,17.9
2024-11-02,104,42,210,85.85,12.2
2024-11-02,105,49,245,99.41,10.0
2024-11-02,106,41,205,90.35,7.2
2024-11-02,107,35,175,95.64,8.4
2024-11-02,108,48,240,90.62,10.1
2024-11-03,101,64,320,97.33,9.9
2024-11-03,102,67,335,95.6,22.8
2024-11-03,103,34,170,98.73,6.7
2024-11-03,104,65,325,90.75,19.1
2024-11-03,105,41,205,93.29,8.9
2024-11-03,106,64,320,97.86,13.1
2024-11-03,107,49,245,92.8,13.3
2024-11-03,108,30,150,96.74,4.6
2024-11-04,101,212,928,96.06,62.0
2024-11-04,102,162,885,97.89,45.2
2024-11-04,103,116,691,90.11,25.0
2024-11-04,104,114,461,86.04,36.8
2024-11-04,105,85,412,97.07,29.0
2024-11-04,106,114,552,99.31,17.9
2024-11-04,107,108,529,97.66,27.7
2024-11-04,108,212,1217,92.26,58.3
2024-11-05,101,97,466,88.47,21.6
2024-11-05,102,213,1261,91.52,39.0
2024-11-05,103,162,711,99.36,43.7
2024-11-05,104,159,751,84.24,34.4
2024-11-05,105,204,1112,93.73,52.0
2024-11-05,106,180,1049,99.05,51.6
2024-11-05,107,167,847,95.49,58.3
2024-11-05,108,201,1070,94.1,59.3
2024-11-06,101,102,535,96.56,18.2
2024-11-06,102,139,684,89.75,30.8
2024-11-06,103,88,406,88.5,24.6
2024-11-06,104,152,730,93.96,28.1
2024-11-06,105,150,874,98.5,23.5
2024-11-06,106,169,709,90.79,31.8
2024-11-06,107,200,1196,88.52,39.4
2024-11-06,108,159,779,98.96,41.7
2024-11-07,101,113,544,92.96,38.8
2024-11-07,102,86,375,94.8,18.8
2024-11-07,103,126,664,90.82,40.9
2024-11-07,104,101,451,93.76,22.5
2024-11-07,105,222,1256,99.32,40.0
2024-11-07,106,224,1156,91.92,71.2
2024-11-07,107,205,1115,99.87,41.4
2024-11-07,108,120,566,97.89,41.1
